,date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence,llm_sentiment,Confidence_Sen,llm_risk,Confidence_Risk
997,2023-03-06,SIRI,41.29585266113281,43.29999923706055,42.0,42.20000076293945,1789530.0,0.0,-3.0376560146781344,48.61537335564497,39.12614390204546,27.390186090680288,-86.90020420810112,81.53622983701307,47.54781506856283,52.12652193705241,18.61000061035156,113.71388971790034,4.0,0.7,3.0,0.65
998,2023-03-06,SNPS,368.7699890136719,371.239990234375,364.989990234375,367.4299926757813,776000.0,0.0,4.359721151858139,376.2773649991895,350.1666352449511,57.235287628750335,92.30841786922784,19.269916780108517,360.9323323567708,343.9486668904622,18.61000061035156,113.71388971790034,,,,
999,2023-03-06,TMUS,141.01502990722656,144.27000427246094,141.63999938964844,141.9499969482422,4498100.0,0.0,-0.8933976038446758,146.60690086220748,137.04698860312456,48.57620955874926,-65.79573730864986,10.914715166773703,142.7294657389323,141.78606236775715,18.61000061035156,113.71388971790034,,,,
1000,2023-03-06,TSLA,193.80999755859372,198.6000061035156,192.3000030517578,198.5399932861328,128100100.0,0.0,7.834219979810967,213.3466403234168,188.78735931037227,53.28707821608887,25.51635158598142,12.65230841774059,189.7039998372396,162.09116643269857,18.61000061035156,113.71388971790034,3.0,0.65,2.0,0.7
1001,2023-03-06,TXN,164.29962158203125,176.5,172.8000030517578,175.2899932861328,4090100.0,0.0,-0.5540322379303859,172.8673762233965,158.8089558688887,50.1292121576647,-30.559194142681164,6.941915152955335,166.66452077229818,164.0931739807129,18.61000061035156,113.71388971790034,3.0,0.5,2.0,0.7
1002,2023-03-06,VRSK,185.4301605224609,189.3600006103516,186.47999572753903,186.6300048828125,1329500.0,0.0,0.6261083991275598,183.48561285641904,166.52691460940127,56.96859099510335,182.08596184952333,25.338144628693996,176.68455352783204,176.9650421142578,18.61000061035156,113.71388971790034,,,,
1003,2023-03-06,VRTX,291.6199951171875,294.0,288.8800048828125,290.0,1026400.0,0.0,-3.61299794957074,305.4431082970024,283.37789390026325,46.11769243064668,-65.77820724281682,12.970063021687908,301.2163340250651,299.9348332722982,18.61000061035156,113.71388971790034,4.0,0.7,3.0,0.7
1004,2023-03-06,WBA,30.974966049194336,36.150001525878906,35.36000061035156,36.04999923706055,7553400.0,0.0,-0.21511603577067,32.22762564611144,30.626563654425667,46.31820261518784,-97.45081290313652,12.222118114382328,31.52642567952474,32.17435598373413,18.61000061035156,113.71388971790034,4.0,0.7,2.0,0.4
1005,2023-03-06,WBD,15.130000114440918,15.850000381469728,15.119999885559082,15.649999618530272,11534600.0,0.0,0.4448605108776746,16.08983070854772,14.25916936393153,56.3375731826787,53.27561213921416,28.89112560274208,15.02400000890096,12.92599999109904,18.61000061035156,113.71388971790034,,,,
1006,2023-03-06,WDAY,188.82000732421875,192.6699981689453,188.52999877929688,191.0,1703800.0,0.0,2.694267340641886,192.8898195097736,181.3891798188397,56.56012453930101,87.07411335568783,25.27237601149988,184.75999959309897,176.36716588338217,18.61000061035156,113.71388971790034,,,,
1007,2023-03-06,XEL,60.571048736572266,65.58000183105469,64.70999908447266,64.72000122070312,2328200.0,0.0,-1.079827461930094,65.26681488699148,59.03651038461496,43.06165052039312,-116.46804668008744,25.350818333514606,62.73161176045736,64.08040033976236,18.61000061035156,113.71388971790034,4.0,0.7,3.0,0.5
1008,2023-03-07,AAPL,150.25143432617188,154.02999877929688,151.1300048828125,153.6999969482422,56182000.0,1.0,1.510789578905019,155.26751636857907,143.34261088972173,54.953122276070246,62.67075216272032,24.70378863178446,147.8305191040039,140.2645351409912,19.59000015258789,89.5798490166536,3.0,0.5,3.0,0.5
1009,2023-03-07,ADBE,344.79998779296875,352.1700134277344,344.0599975585937,347.8599853515625,2252800.0,1.0,-6.229944924567917,395.6491298054756,310.5328709269463,48.97104548515406,-48.309690448797255,4.776008968199566,359.41033528645835,349.2636688232422,19.59000015258789,89.5798490166536,4.0,0.7,3.0,0.7
1010,2023-03-07,ADI,179.28717041015625,186.94000244140625,183.50999450683597,186.02999877929688,2415100.0,1.0,2.971592031752266,187.85806891895072,168.94905235790475,58.08914314993396,54.53237623321776,14.73465677229487,174.63031463623048,167.6278834025065,19.59000015258789,89.5798490166536,3.0,0.6,3.0,0.5
1011,2023-03-07,ADP,211.71435546875,225.5800018310547,220.44000244140625,224.3999938964844,1923300.0,1.0,-2.3312019368147787,219.59122312184184,209.3781509626308,43.09256112784836,-72.93763428700672,20.26013963289894,215.2595143636068,224.38679224650065,19.59000015258789,89.5798490166536,,,,
1012,2023-03-07,ADSK,205.47999572753903,211.50999450683597,205.07000732421875,209.0,1209800.0,1.0,-2.1463182576210045,237.4128283549985,190.1811718891421,49.275507883602735,-48.10041065717693,0.9022487038723846,214.03000030517575,203.83583297729493,19.59000015258789,89.5798490166536,,,,
1013,2023-03-07,AEP,82.58673095703125,90.18000030517578,88.19000244140625,89.56999969482422,3381000.0,1.0,-0.9205962134204384,86.46327554570595,81.0679279149874,44.95027962981328,-85.90960776921906,26.7168723970564,84.51857147216796,86.33651707967122,19.59000015258789,89.5798490166536,3.0,0.7,4.0,0.7
1014,2023-03-07,ALGN,334.7799987792969,341.8099975585937,333.4100036621094,337.0199890136719,933000.0,1.0,12.40313236514595,348.1184545914515,293.3435449202673,63.90480298533132,74.14096338546436,47.28606432598754,310.50000152587893,263.24100087483725,19.59000015258789,89.5798490166536,,,,
1015,2023-03-07,AMAT,114.67585754394533,118.72000122070312,115.66000366210938,118.33000183105467,5225900.0,1.0,1.367541439767649,119.72464040471976,108.26429315851269,54.45772165431946,33.84851860540153,12.53373590766548,113.86847839355468,108.39322814941406,19.59000015258789,89.5798490166536,4.0,0.7,2.0,0.7
1016,2023-03-07,AMD,82.11000061035156,84.8499984741211,80.66999816894531,81.06999969482422,70959000.0,1.0,1.0558915375441984,86.88073030142878,75.14126982064154,55.61279196166606,43.85712641643534,18.77301257884986,80.35699996948242,73.86066646575928,19.59000015258789,89.5798490166536,3.0,0.65,3.0,0.4
1017,2023-03-07,AMGN,216.4669189453125,235.1999969482422,228.3500061035156,235.1100006103516,2362200.0,1.0,-4.727683044557665,230.81145004536643,217.5102815220164,35.690161467496324,-124.08781204869864,55.43900585018344,227.9553248087565,239.72394282023112,19.59000015258789,89.5798490166536,,,,
1018,2023-03-07,AMZN,93.5500030517578,95.08999633789062,92.77999877929688,94.05999755859376,49100700.0,1.0,-1.1382510300057334,102.4757131018326,90.31828790524747,47.14601407649211,-84.2966494822254,1.5943292941129628,98.34033381144204,93.75616683959962,19.59000015258789,89.5798490166536,,,,
1019,2023-03-07,ANSS,301.3099975585937,309.25,300.510009765625,308.739990234375,870000.0,1.0,11.641119108056216,317.0833728164792,253.1066265731692,61.19893493927116,121.4975770380464,45.37958195426414,279.5083333333333,262.3500002543132,19.59000015258789,89.5798490166536,,,,
1020,2023-03-07,ASML,599.6267700195312,621.739990234375,605.2999877929688,619.3499755859375,1033000.0,1.0,-7.4550266646992895,678.7577776477691,587.2283002330902,48.33975113019026,-131.41179313351134,11.239439793461038,642.4207804361979,615.3182332356771,19.59000015258789,89.5798490166536,3.0,0.65,3.0,0.65
1021,2023-03-07,AVGO,60.31149673461914,63.57799911499024,62.35100173950195,63.48699951171875,19334000.0,1.0,0.8756414911967667,61.03295116019535,54.71919994759273,60.310546630171096,195.70433839685452,34.99290653825993,57.66743202209473,55.93138573964437,19.59000015258789,89.5798490166536,,,,
1022,2023-03-07,AZN,62.51979064941406,65.31999969482422,64.0999984741211,65.13999938964844,3303600.0,1.0,-0.4137741038389393,68.21435404159807,61.0680270161412,46.00816678779081,-58.21251647805343,18.429979194622742,63.84072100321452,65.12893708546956,19.59000015258789,89.5798490166536,,,,
1023,2023-03-07,BIIB,264.8800048828125,271.010009765625,263.989990234375,271.0,640900.0,1.0,-4.655992658283424,293.5980495818099,259.44994541330726,42.756728560935706,-112.844307407439,17.41109882100475,280.8189982096354,281.68483174641926,19.59000015258789,89.5798490166536,4.0,0.7,3.0,0.65
1024,2023-03-07,BKNG,2556.235107421875,2630.0,2571.429931640625,2599.77001953125,297200.0,1.0,64.2085055736884,2611.73647609236,2322.686619610765,64.12423373738638,168.25066735963583,33.08553493505777,2450.506632486979,2269.027559407552,19.59000015258789,89.5798490166536,4.0,0.7,1.0,0.9
1025,2023-03-07,BKR,30.3947696685791,32.27000045776367,31.729999542236328,32.130001068115234,4133200.0,1.0,0.1905726690793621,32.10362090625276,28.417864803891284,54.44254441690116,48.32834630013457,9.340112651176636,30.126859919230142,29.09360669453939,19.59000015258789,89.5798490166536,2.0,0.7,2.0,0.7
1026,2023-03-07,CDNS,195.3500061035156,198.1499938964844,194.33999633789065,196.4900054931641,1403100.0,1.0,3.854377099592682,202.48205037003717,183.1579474937324,59.21193474233908,79.92716057681336,29.18662740036557,190.1786666870117,177.69349950154623,19.59000015258789,89.5798490166536,4.0,0.8,2.0,0.7
1027,2023-03-07,CHTR,357.8500061035156,369.2799987792969,354.3800048828125,368.2300109863281,1085300.0,1.0,-6.596153536023792,415.6787529347381,352.3522407176057,44.072224833253344,-148.9520568758117,22.80079682323265,389.2656646728516,372.6646657307943,19.59000015258789,89.5798490166536,,,,
1028,2023-03-07,CMCSA,34.110130310058594,37.209999084472656,35.939998626708984,37.06999969482422,20070100.0,1.0,-0.4600098851369054,37.85455697061578,33.80028006551704,46.00401334262101,-137.42007870359794,21.239857638102176,36.42089767456055,35.32879374821981,19.59000015258789,89.5798490166536,4.0,0.7,2.0,0.7
1029,2023-03-07,COST,468.87884521484375,495.2099914550781,485.0,486.1000061035156,2659100.0,1.0,-3.750786750858367,501.4365578975708,456.6584189090698,47.90672717795789,-68.71719109748088,2.943516415032861,482.5236368815104,468.5818547566732,19.59000015258789,89.5798490166536,3.0,0.65,3.0,0.5
1030,2023-03-07,CPRT,35.209999084472656,35.56999969482422,35.19499969482422,35.369998931884766,3919000.0,1.0,0.6053521653065417,35.66494612964898,33.8775541755268,59.81306855650234,107.36266447081384,32.844963865520725,34.40933354695638,32.672333335876466,19.59000015258789,89.5798490166536,,,,
1031,2023-03-07,CSCO,46.01302719116211,49.7599983215332,48.630001068115234,49.56999969482422,17506600.0,1.0,0.2287893652523678,47.8665622975568,43.659002277638514,53.2057886880553,52.25066015256191,5.3422845769846745,45.67434997558594,45.3064697265625,19.59000015258789,89.5798490166536,,,,
1032,2023-03-07,CSGP,70.63999938964844,72.38999938964844,70.41000366210938,72.0999984741211,1514400.0,1.0,-1.8123299917962756,80.43906931582325,67.75693135556347,41.65169288395129,-102.31616554128472,21.886228270273094,75.38600056966146,76.92850062052409,19.59000015258789,89.5798490166536,,,,
1033,2023-03-07,CSX,28.98005485534668,30.61000061035156,29.670000076293945,30.61000061035156,19224200.0,1.0,-0.2390474766453003,31.42478601382515,29.025101261870653,44.29901802535474,-129.38078780525927,23.74478102536764,30.280850664774576,30.56013034184774,19.59000015258789,89.5798490166536,4.0,0.7,3.0,0.65
1034,2023-03-07,CTAS,105.25029754638672,111.49749755859376,108.56749725341795,111.34500122070312,1090800.0,1.0,-0.220942371608757,108.1344843730206,103.94957858474308,48.91286035955544,-9.943964590496652,25.367388068073115,106.06724624633787,106.9879010518392,19.59000015258789,89.5798490166536,,,,
1035,2023-03-07,CTSH,59.66372680664063,62.68000030517578,61.20000076293945,62.5,2423900.0,1.0,-0.5435103546547424,66.6482298857693,59.068317126559805,46.65429372068939,-133.75824204395175,13.671475918067102,63.34531784057617,60.16518834431966,19.59000015258789,89.5798490166536,3.0,0.5,3.0,0.5
1036,2023-03-07,DLTR,142.02000427246094,144.3800048828125,141.33999633789062,143.6999969482422,1573200.0,1.0,-0.8804762629300171,151.87853953157446,141.26445821012476,45.77828958215213,-147.0598630953367,4.961949835672665,147.95999908447266,145.8678326924642,19.59000015258789,89.5798490166536,,,,
1037,2023-03-07,DXCM,113.80999755859376,115.37999725341795,112.12000274658205,113.23999786376952,2304700.0,1.0,1.3010446101407638,123.11507930429882,105.35292072621876,51.77352669349012,37.409305127122295,6.429570437062981,111.71866658528646,112.09149983723958,19.59000015258789,89.5798490166536,,,,
1038,2023-03-07,EA,111.06155395507812,113.62999725341795,111.5999984741211,113.19000244140624,1871700.0,1.0,-1.9528950597688637,112.98116053401384,108.64258137882796,41.12719660196047,-40.25670499130506,15.363407460151906,114.397327931722,118.31103006998698,19.59000015258789,89.5798490166536,,,,
1039,2023-03-07,EBAY,42.1535758972168,45.09000015258789,43.83000183105469,44.86000061035156,5326600.0,1.0,-0.6766184424011499,48.77569919232038,41.707844585145445,44.92281612345804,-149.78937647102168,25.098014471763445,45.9718074798584,43.80294609069824,19.59000015258789,89.5798490166536,3.0,0.7,2.0,0.7
1040,2023-03-07,ENPH,224.2100067138672,227.6699981689453,219.4600067138672,225.1699981689453,2938500.0,1.0,-3.056624991490139,228.1721481280331,195.52885742616616,46.73616688447333,94.77932838927444,26.745632573835344,213.97566884358724,243.05983403523763,19.59000015258789,89.5798490166536,4.0,0.7,1.0,0.85
1041,2023-03-07,EXC,38.32006454467773,41.83000183105469,40.61000061035156,41.63999938964844,8039500.0,1.0,-0.1365424402854316,40.01666831415734,36.80530663091102,49.10890031711097,-15.166781945001276,4.905160654782003,38.462579345703126,39.05267747243246,19.59000015258789,89.5798490166536,3.0,0.5,3.0,0.5
1042,2023-03-07,FANG,132.177490234375,143.47999572753906,139.42999267578125,142.47000122070312,2709800.0,1.0,0.790363163024665,138.5693282078631,122.04960260878732,51.8101540204834,-14.838892107495036,6.638822047847327,130.50722885131836,127.93028500874836,19.59000015258789,89.5798490166536,4.0,0.7,2.0,0.7
1043,2023-03-07,FAST,50.18511199951172,53.47999954223633,52.40999984741211,53.34000015258789,2742000.0,1.0,0.5333604975520245,51.572379288204985,48.46016084241025,54.92579232444167,49.72246713144549,14.06891934446992,49.60610707600912,47.70537961324056,19.59000015258789,89.5798490166536,4.0,0.7,3.0,0.5
1044,2023-03-07,FTNT,60.369998931884766,61.9900016784668,60.11000061035156,61.0,5258100.0,1.0,1.7318664895692422,63.41425843640517,56.19074110583116,57.80224430717904,65.64731204990314,24.638956528471287,57.33766644795735,53.63783302307129,19.59000015258789,89.5798490166536,3.0,0.5,3.0,0.5
1045,2023-03-07,GILD,74.25970458984375,81.30000305175781,79.94000244140625,81.30000305175781,6112600.0,1.0,-1.1249664217259152,81.78062592596632,72.21022185235398,45.035172175674624,-110.23470433931756,27.313379004713006,77.19907989501954,78.31297925313314,19.59000015258789,89.5798490166536,4.0,0.75,2.0,0.7
1046,2023-03-07,GOOG,93.83284759521484,96.08999633789062,93.84400177001952,95.41999816894533,24101500.0,1.0,-0.9761540240986336,102.36781893044908,85.66057538717786,49.01608637402179,-31.477694275911023,9.622676376285725,96.3069590250651,93.65100288391112,19.59000015258789,89.5798490166536,2.0,0.7,3.0,0.7
1047,2023-03-07,GOOGL,93.52098846435548,95.66999816894533,93.52999877929688,94.9800033569336,27835500.0,1.0,-0.8761692371992069,101.93147370126464,85.4960859606006,49.196932940526345,-30.02612718621221,10.018502484648035,95.73661346435549,93.05466906229655,19.59000015258789,89.5798490166536,,,,
1048,2023-03-07,HON,188.384765625,198.1999969482422,194.75,197.4199981689453,2781000.0,1.0,-2.4951635746568286,196.89646568776467,182.78762244700093,45.182899761162176,-63.66593560032734,14.52001459375225,192.53692728678385,197.4235745747884,19.59000015258789,89.5798490166536,,,,
1049,2023-03-07,IDXX,473.989990234375,488.6199951171875,473.3999938964844,487.6799926757813,267800.0,1.0,0.3871177472004206,515.2378732474915,457.8761282173523,52.45527803865637,-55.80658963530459,2.866058127886275,486.5276682535807,461.2533330281576,19.59000015258789,89.5798490166536,,,,
1050,2023-03-07,ILMN,202.7821044921875,211.8385162353516,201.6439666748047,209.64007568359372,1154650.0,1.0,0.4548632239934989,216.4188064023849,184.6463730409745,50.26193585297552,30.110693784878524,12.597006681905398,203.1345667521159,199.48962427775064,19.59000015258789,89.5798490166536,,,,
1051,2023-03-07,INTC,24.91798210144043,25.989999771118164,25.5,25.84000015258789,43164600.0,1.0,-0.706848415202689,29.029633735250304,23.307884193826848,43.29225987145241,-91.75466243546256,13.25597020507442,26.85396296183268,26.905817159016927,19.59000015258789,89.5798490166536,4.0,0.75,2.0,0.7
1052,2023-03-07,INTU,404.0561218261719,418.2000122070313,408.4400024414063,413.0799865722656,1261400.0,1.0,-0.4542923960536882,423.3966540415549,390.3623577992655,50.53951910744063,-18.008332044561236,19.90801163609004,409.6009185791016,398.5912806193034,19.59000015258789,89.5798490166536,,,,
1053,2023-03-07,ISRG,230.7100067138672,236.13999938964844,229.4199981689453,235.4199981689453,1680400.0,1.0,-5.602956148385488,252.3000066201711,222.9289957602,43.08416451090403,-86.260634113866,26.28859463470755,241.85166727701824,253.507332611084,19.59000015258789,89.5798490166536,,,,
1054,2023-03-07,KDP,33.05305099487305,35.02000045776367,34.540000915527344,34.83000183105469,6903600.0,1.0,-0.1872249705268132,34.4664181464775,32.40454742969437,45.17892307675145,-59.05280379235341,22.6990629226462,33.37727877298991,33.76359608968099,19.59000015258789,89.5798490166536,,,,
1055,2023-03-07,KLAC,368.8188171386719,380.7000122070313,372.3599853515625,379.739990234375,693400.0,1.0,-6.163017253400767,406.2723628302502,358.3945469597889,46.59769457669873,-101.54494395939058,14.574585028122456,388.4642822265625,388.009770711263,19.59000015258789,89.5798490166536,,,,
1056,2023-03-07,LRCX,42.55626678466797,48.92699813842773,47.672000885009766,48.67699813842773,9382000.0,1.0,-0.1046653747304162,47.07976491078382,41.11956446543688,50.503107476947854,-71.83578319061742,3.951512321346081,44.35459124247233,41.94165865580241,19.59000015258789,89.5798490166536,,,,
1057,2023-03-07,LULU,301.8099975585937,311.3999938964844,301.5299987792969,305.7300109863281,1974900.0,1.0,-2.4858698602087657,325.9174824753075,301.38451032254403,44.863364924999054,-121.02759750109314,18.912935387104724,313.095664469401,316.3886657714844,19.59000015258789,89.5798490166536,,,,
1058,2023-03-07,MAR,170.46571350097656,176.77999877929688,173.02999877929688,175.5800018310547,1436000.0,1.0,1.2024410856927543,176.3229661493692,163.5108992070761,55.97157295023579,44.248478271432695,23.76121413124413,169.92841288248698,161.01919377644856,19.59000015258789,89.5798490166536,,,,
1059,2023-03-07,MCHP,79.06893157958984,83.80999755859375,81.31999969482422,82.7699966430664,4364800.0,1.0,0.7523665398371691,83.2187772265388,75.71447777834402,55.703468602708185,23.002953590015576,12.858175976238298,78.43916880289713,74.19750989278158,19.59000015258789,89.5798490166536,,,,
1060,2023-03-07,MDLZ,61.678958892822266,65.79000091552734,64.38999938964844,65.79000091552734,4850700.0,1.0,-0.1236887818556695,63.69238555296207,61.05784790651059,48.30358126380364,-49.52371232812806,12.858605167189864,62.35655911763509,62.761940002441406,19.59000015258789,89.5798490166536,,,,
1061,2023-03-07,MELI,1264.9100341796875,1268.3299560546875,1236.1300048828125,1260.9599609375,559600.0,1.0,41.11816308552511,1269.5960392136535,1060.6959651808777,64.1429653498021,157.8152185404624,48.99071971787537,1170.012333170573,1044.1931681315104,19.59000015258789,89.5798490166536,,,,
1062,2023-03-07,META,183.807861328125,190.3600006103516,184.00999450683597,189.0,36701500.0,1.0,6.838236505783812,188.53785291589847,164.23756670080073,64.50526996686091,86.1181189077271,54.24518584328597,170.5292546590169,147.4957416534424,19.59000015258789,89.5798490166536,,,,
1063,2023-03-07,MNST,51.61000061035156,52.21500015258789,51.39500045776367,52.02000045776367,3454800.0,1.0,0.0148015334698357,52.70539353874434,50.059607376783,52.88963555750095,60.965582485588776,5.727655972700491,51.43716710408528,50.98775024414063,19.59000015258789,89.5798490166536,4.0,0.75,3.0,0.7
1064,2023-03-07,MRVL,40.79557418823242,42.22999954223633,40.869998931884766,42.040000915527344,13917100.0,1.0,0.0391661981322073,47.51663623422534,41.20554813772291,47.3116302097656,-157.44794673445168,10.67524347560482,44.311144002278645,41.3808266321818,19.59000015258789,89.5798490166536,,,,
1065,2023-03-07,MSFT,250.67274475097656,257.69000244140625,253.38999938964844,256.29998779296875,21473200.0,1.0,0.6222754022508923,270.0690260228353,239.0152528467936,52.029792778520765,-3.024181912832249,11.079321794814293,251.74161020914715,243.6935358683268,19.59000015258789,89.5798490166536,5.0,0.9,3.0,0.7
1066,2023-03-07,MU,54.94303894042969,56.72999954223633,55.310001373291016,56.5,13278300.0,1.0,-0.7324862245265393,61.993496915382416,54.26502626271817,46.14147174845003,-147.09044140682676,4.741399739178783,59.1781499226888,56.32969621022542,19.59000015258789,89.5798490166536,4.0,0.7,3.0,0.7
1067,2023-03-07,NFLX,308.4700012207031,314.29998779296875,306.6199951171875,312.67999267578125,4553100.0,1.0,-8.793072583338585,378.7047500669077,295.05924834617826,45.166691306490655,-134.41910797912544,19.072352144614847,345.2766642252604,327.8004994710287,19.59000015258789,89.5798490166536,,,,
1068,2023-03-07,NVDA,23.2750244140625,24.125,23.24099922180176,23.600000381469727,515154000.0,1.0,1.0627623894567044,24.48165475112244,20.55728033798889,60.56095099421852,98.22816330687476,31.07928789616982,21.75124390920003,18.965487909317016,19.59000015258789,89.5798490166536,3.0,0.6,3.0,0.65
1069,2023-03-07,NXPI,171.6281280517578,180.80999755859372,176.16000366210938,180.41000366210935,1330900.0,1.0,-0.0547331257494079,189.21084357403777,166.97368553973178,50.66907113919141,-67.70095413214061,6.3860406452144165,178.09952087402343,168.3365488688151,19.59000015258789,89.5798490166536,,,,
1070,2023-03-07,ODFL,173.43893432617188,177.3249969482422,174.1999969482422,176.42999267578125,1188600.0,1.0,2.1227284469573533,182.00039709012407,165.61352960665323,56.98356973780716,17.869962561081497,14.620659875600095,172.48148600260416,160.0942387898763,19.59000015258789,89.5798490166536,3.0,0.65,2.0,0.7
1071,2023-03-07,ON,78.69999694824219,79.5999984741211,77.83000183105469,78.02999877929688,6445500.0,1.0,0.7301132066787233,88.19226992990507,73.73973003957737,54.33175705514887,-4.537587368427025,5.735358342959056,79.14266637166341,72.0599999109904,19.59000015258789,89.5798490166536,4.0,0.7,3.0,0.65
1072,2023-03-07,ORLY,828.719970703125,844.5999755859375,825.22998046875,840.6199951171875,345700.0,1.0,4.3675581403208525,880.3388876562223,795.7021096582308,51.13181269885562,26.35413379949664,5.281164551024183,824.3876647949219,823.9589986165364,19.59000015258789,89.5798490166536,,,,
1073,2023-03-07,PANW,93.5999984741211,94.73500061035156,93.3499984741211,93.88999938964844,6111200.0,1.0,4.352562027450816,100.07636653780038,78.05413349271718,62.15730201550365,94.42165476868747,40.62945938667092,85.64850006103515,79.00900001525879,19.59000015258789,89.5798490166536,3.0,0.5,3.0,0.7
1074,2023-03-07,PAYX,106.27584075927734,113.25,111.58000183105467,113.08000183105467,2161400.0,1.0,-0.9733576628591294,110.88067642623962,103.46390822952208,46.18775491193469,-60.85995324106619,16.970474549525587,108.06659851074218,109.35205421447752,19.59000015258789,89.5798490166536,,,,
1075,2023-03-07,PCAR,69.79998016357422,76.72000122070312,75.66999816894531,76.23999786376953,3719000.0,1.0,1.0477118407183497,70.58730384860151,65.27891624417192,61.29223265966647,189.97934079248557,19.89907227035547,67.85527064005534,64.44992739359537,19.59000015258789,89.5798490166536,3.0,0.65,3.0,0.5
1076,2023-03-07,PEP,163.7137451171875,174.25999450683594,171.8699951171875,173.6699981689453,4094900.0,1.0,-0.0529939258271667,168.17651375117163,161.09129172978538,48.07326672952182,7.108650273778694,9.598068508477258,163.30248057047527,166.01193822224934,19.59000015258789,89.5798490166536,4.0,0.75,3.0,0.7
1077,2023-03-07,QCOM,114.5343246459961,122.5,118.27999877929688,122.4800033569336,8879700.0,1.0,-1.2369506019158365,129.8387019603774,113.1392361194566,46.20840334178611,-146.37869160580544,12.094207212427149,123.53715362548829,117.23549257914225,19.59000015258789,89.5798490166536,4.0,0.7,2.0,0.7
1078,2023-03-07,REGN,773.8499755859375,783.5900268554688,772.510009765625,782.0,757900.0,1.0,8.298618517897353,782.9422158365021,735.0537802572478,55.93800539389116,121.44192547207147,25.889757922079376,756.7286641438802,741.4041636149088,19.59000015258789,89.5798490166536,,,,
1079,2023-03-07,ROST,107.51101684570312,112.76000213623048,109.66000366210938,112.56999969482422,2741600.0,1.0,-1.4271244671593024,115.41990564060391,106.40938665675937,45.02348498389878,-103.10848539520944,30.204907595412838,112.46608250935871,113.33705202738444,19.59000015258789,89.5798490166536,4.0,0.7,3.0,0.5
1080,2023-03-07,SBUX,99.13776397705078,105.68000030517578,103.12000274658205,104.98999786376952,3976300.0,1.0,-0.5367519182848923,105.31415386894562,96.3245683600583,50.53912958643006,-61.78615524454178,6.718238872478505,101.49408009847004,99.63461926778156,19.59000015258789,89.5798490166536,4.0,0.7,2.0,0.7
1081,2023-03-07,SIRI,38.99096298217773,42.900001525878906,40.400001525878906,42.59999847412109,2153470.0,1.0,-3.102677875176319,48.29846872046129,38.57263571069106,24.53366564363468,-100.44322087686156,84.61229260447737,46.97411918640137,51.78869743347168,19.59000015258789,89.5798490166536,4.0,0.7,3.0,0.5
1082,2023-03-07,SNPS,361.2799987792969,370.2699890136719,359.3299865722656,367.6600036621094,551300.0,1.0,3.847796690545806,376.2871938428368,350.28780615716323,54.36487781830373,34.3179087494835,10.320309594526847,361.2973327636719,344.5733337402344,19.59000015258789,89.5798490166536,,,,
1083,2023-03-07,TMUS,140.18101501464844,144.1199951171875,141.8800048828125,143.6699981689453,4682100.0,1.0,-0.8960249954562585,146.56829015407774,137.17390650119572,47.56751448205575,-69.91951809531342,10.914715166773703,142.68040669759114,141.689252726237,19.59000015258789,89.5798490166536,4.0,0.7,3.0,0.65
1084,2023-03-07,TSLA,187.7100067138672,194.1999969482422,186.1000061035156,191.3800048828125,148125800.0,1.0,6.411100273082241,214.11046442653705,187.3185364279552,51.55231689891135,-6.264976255418274,4.91288592746988,191.1693333943685,162.31899998982746,19.59000015258789,89.5798490166536,4.0,0.7,4.0,0.7
1085,2023-03-07,TXN,163.35964965820312,174.0,171.14999389648438,172.77000427246094,3844100.0,1.0,-0.614142799495113,171.92083099988184,158.90670501086032,49.363167433789606,-66.0132009925863,0.3790694107376552,166.51105194091798,164.08588612874348,19.59000015258789,89.5798490166536,4.0,0.7,3.0,0.65
1086,2023-03-07,VRSK,181.923095703125,189.4499969482422,182.82000732421875,189.3000030517578,1108300.0,1.0,0.9704663642531272,184.38654174065115,166.33925476813792,53.99971018213087,133.8076297362003,13.596926601566404,176.64470774332682,176.98969192504882,19.59000015258789,89.5798490166536,,,,
1087,2023-03-07,VRTX,286.5799865722656,291.8500061035156,285.2699890136719,291.8500061035156,1057900.0,1.0,-3.806734550026249,303.8918725703567,283.10012877241667,43.82625899350317,-85.8892916063715,21.545334436230448,300.3753336588542,299.4181666056315,19.59000015258789,89.5798490166536,,,,
1088,2023-03-07,WBA,29.8303337097168,35.52000045776367,34.099998474121094,35.47999954223633,7812400.0,1.0,-0.3133263976602443,32.427209156638035,30.28139870774185,42.166089566458034,-234.72712428912263,31.056406887434974,31.466687774658205,32.087284310658774,19.59000015258789,89.5798490166536,4.0,0.7,3.0,0.5
1089,2023-03-07,WBD,14.81999969482422,15.270000457763672,14.770000457763672,15.079999923706056,11413200.0,1.0,0.3749566402542275,16.06747664362757,14.223523436481072,54.74132948352023,-13.248508824680142,19.104356564815298,15.067666657765706,12.993999989827474,19.59000015258789,89.5798490166536,,,,
1090,2023-03-07,WDAY,186.63999938964844,190.75,185.9499969482422,189.08999633789065,1728700.0,1.0,2.473881347689229,192.81512261008172,181.75487708474247,55.20471033807931,49.23985459861468,16.0747368156459,185.10033315022787,176.7324991861979,19.59000015258789,89.5798490166536,,,,
